# date  time  elapsed  t_a  t_1  t_2  t_3  t_4  t_5  t_6  t_7 t_8  t_9  t_10  t_11  t_12  t_13  t_14  t_15  t_16 t_17  t_18  t_19  t_20  t_21  t_22  t_23  t_24  t_25 t_26  t_27  t_28  t_29  t_30  V_1  v_2  V_3  V_4 Z_1  Z_2  Wh1  Wh2  Wh3  chp  boiler  control_valve  COLD  mstr_dhw  mstr_hw  el_heater  n_slice  tstep_in_s  
# dd.mm.yyyy  hh:mm:ss.micro_s  h  °C  °C  °C  °C  °C  °C  °C  °C °C  °C  °C  °C  °C  °C  °C  °C  °C °C  °C  °C  °C  °C  °C  °C  °C  °C °C  °C  °C  °C  °C  m3/s  m3/s  m3/s  m3/s m3/s  m3/s  kW  flag  kg/s  kg/s  kW  kW  0-1  kg/s  kg/s  0-1  h  s  
# date  time  elapsed  t_a  t_1  t_2  t_3  t_4  t_5  t_6  t_7  t_8  t_9  t_10  t_11  t_12  t_13  t_14  t_15  t_16  t_17  t_18  t_19  t_20  t_21  t_22  t_23  t_24  t_25  t_26  t_27  t_28  t_29  t_30  V_1  v_2  V_3  V_4  Z_1  Z_2  Wh1  Wh2  Wh3  chp  boiler  control_valve  COLD  mstr_dhw  mstr_hw  el_heater  n_slice  tstep_in_s  d_1  d_2  d_3  d_4  d_5  d_6  d_7  d_8  d_9  d_10  d_11  d_12  d_13  d_14  d_15  d_16  d_17  d_18  d_19  d_20  
  2019-10-19 20:58:26.147657  0.002777777786832303  -1.1983333333333235  10.001225244390922  10.00122524439092  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244390918  10.001225244391005  10.001225244423415  10.001225256474626  10.001229678341932  10.002802960952414  10.521361847630713  10.000079911514371  10.0  10.159470749157013  10.0  10.159470749157013  75.0  10.000612671229693  85.0  10.0  -1.1983333333333235  0.0  4.851988514389582e-05  8.176541650842711e-05  3.8250645723799234e-05  1.205863998198869  0.8470858065420132  -10.037966807522855  0.0  -10.037966807522855  1  1  1.0  0  0.0  -0.06864178178888516  0.0  -0.5078490173469089  10  10.00000021571955  10.000000215719552  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.000000215719554  10.00000021571956  10.000000215721007  10.000000216267901  10.000000423717095  10.000079911514371   
  2019-10-19 20:58:36.147657  0.005555555573664606  -1.1966666666666015  10.001837724021675  10.00183772402167  10.00183772402167  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021666  10.001837724021668  10.0018377240222  10.001837724191383  10.001837775616794  10.001852580595779  10.005756782740988  10.882253034658454  10.000183457889479  10.0  10.521361847630713  10.0  10.521361847630713  75.0  10.001225244390922  85.0  10.0  -1.1966666666666015  0.0  4.851988514389582e-05  8.176541650842711e-05  3.8250645723799234e-05  1.2058559041766987  0.8470777125198429  -10.037870893360138  0.0  -10.037870893360138  1  1  1.0  0  0.0  -0.06864176770031946  0.0  -0.5078491215135387  10  10.000000431399734  10.000000431399734  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399739  10.000000431399764  10.000000431407248  10.00000043369183  10.000001099378025  10.000183457889479   
  2019-10-19 20:58:46.147657  0.008333333331393078  -1.1949999999999363  10.002450110138279  10.002450110138268  10.00245011013827  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138266  10.002450110138273  10.002450110140257  10.002450110685981  10.002450252272821  10.00248415513883  10.009665671220981  11.242144685218245  10.000329234987673  10.0  10.882253034658454  10.0  10.882253034658454  75.0  10.001837724021675  85.0  10.0  -1.1949999999999363  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2058478114540363  0.8470696197971803  -10.037774994596587  0.0  -10.037774994596587  1  1  1.0  0  0.0  -0.06864175361102007  0.0  -0.5078492256855759  10  10.000000718934302  10.000000718934304  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934308  10.000000718934398  10.000000718958503  10.000000725222211  10.00000223377107  10.000329234987673   
  2019-10-19 20:58:56.147657  0.01111111111822538  -1.193333333333328  10.003062402757061  10.00306240275705  10.00306240275705  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757049  10.003062402757072  10.003062402762719  10.003062404139111  10.003062716496759  10.003126933319011  10.014526794636518  11.601037176193802  10.000517120642872  10.0  11.242144685218245  10.0  11.242144685218245  75.0  10.002450110138279  85.0  10.0  -1.193333333333328  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2058397199709292  0.8470615283140732  -10.037679110521767  0.0  -10.037679110521767  1  1  1.0  0  0.0  -0.06864173952098701  0.0  -0.5078493298630204  10  10.000001078303852  10.000001078303853  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303857  10.000001078303859  10.000001078304111  10.00000107836488  10.000001092165391  10.00000393861234  10.000517120642872   
  2019-10-19 20:59:06.147657  0.013888888905057684  -1.191666666666606  10.003674601894353  10.003674601894343  10.00367460189434  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.003674601894339  10.0036746018944  10.003674601907955  10.003674604880354  10.003675205048408  10.00378343845502  10.020337316433098  11.958930886418576  10.000746992769443  10.0  11.601037176193802  10.0  11.601037176193802  75.0  10.003062402757061  85.0  10.0  -1.191666666666606  0.0  4.851988514389582e-05  8.176541650842714e-05  3.8250645723799234e-05  1.2058316297271592  0.8470534380703032  -10.037583241133092  0.0  -10.037583241133092  1  1  1.0  0  0.0  -0.06864172543022032  0.0  -0.5078494340458728  10  10.000001509488976  10.000001509488978  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.00000150948898  10.000001509488984  10.000001509489586  10.000001509620795  10.000001536123738  10.000006325271888  10.000746992769443   
  2019-10-19 20:59:16.147657  0.016666666662786156  -1.1899999999999409  10.00428670756648  10.004286707566466  10.004286707566468  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566465  10.004286707566601  10.004286707595472  10.004286713354723  10.00428776137055  10.004456185807145  10.027094395279907  12.315826196719879  10.001018729362233  10.0  11.958930886418576  10.0  11.958930886418576  75.0  10.003674601894353  85.0  10.0  -1.1899999999999409  0.0  4.851988514389582e-05  8.176541650842711e-05  3.8250645723799234e-05  1.205823540722509  0.8470453490656533  -10.03748738642799  0.0  -10.03748738642799  1  1  1.0  0  0.0  -0.06864171133872002  0.0  -0.5078495382341331  10  10.000002012470278  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470276  10.000002012470285  10.000002012471562  10.00000201272577  10.000002058994664  10.000009504773207  10.001018729362233   
  2019-10-19 20:59:26.147657  0.01944444444961846  -1.1883333333333326  10.004898719789756  10.004898719789741  10.004898719789743  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719789738  10.004898719790024  10.004898719846269  10.00489873014038  10.004900435566034  10.005147682548206  10.03479518509239  12.671723489963181  10.001332208496569  10.0  12.315826196719879  10.0  12.315826196719879  75.0  10.00428670756648  85.0  10.0  -1.1883333333333326  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2058154529567617  0.8470372612999059  -10.037391546403883  0.0  -10.037391546403883  1  1  1.0  0  0.0  -0.0686416972464862  0.0  -0.5078496424278014  10  10.000002587228357  10.000002587228353  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228355  10.000002587228371  10.000002587230856  10.000002587685211  10.000002662969646  10.000013587792697  10.001332208496569   
  2019-10-19 20:59:36.147657  0.02222222223645076  -1.1866666666666106  10.005510638580505  10.005510638580489  10.005510638580493  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580487  10.005510638580489  10.005510638581043  10.005510638683246  10.005510655966233  10.005513284374814  10.00586042773464  10.043436835055145  13.026623151096434  10.001687308328297  10.0  12.671723489963181  10.0  12.671723489963181  75.0  10.004898719789756  85.0  10.0  -1.1866666666666106  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2058073664296987  0.8470291747728429  -10.037295721058188  0.0  -10.037295721058188  1  1  1.0  0  0.0  -0.06864168315351886  0.0  -0.5078497466268778  10  10.000003233743826  10.000003233743818  10.00000323374382  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743822  10.000003233743849  10.000003233748364  10.00000323451118  10.000003350533229  10.000018684659176  10.001687308328297   
  2019-10-19 20:59:46.147657  0.024999999994179234  -1.1849999999999454  10.006122463955036  10.006122463955018  10.00612246395502  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.006122463955014  10.00612246395502  10.00612246395604  10.006122464131623  10.006122491729517  10.006126371150774  10.006596912277724  10.053016489645076  13.380525567194503  10.002083907093803  10.0  13.026623151096434  10.0  13.026623151096434  75.0  10.005510638580505  85.0  10.0  -1.1849999999999454  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2057992811411031  0.8470210894842474  -10.037199910388331  0.0  -10.037199910388331  1  1  1.0  0  0.0  -0.06864166905981806  0.0  -0.5078498508313624  10  10.000003951997297  10.000003951997288  10.000003951997288  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.00000395199729  10.000003951997337  10.000003952005091  10.00000395322317  10.000004124462043  10.000024905353355  10.002083907093803   
  2019-10-19 20:59:56.147657  0.027777777781011537  -1.1833333333332234  10.006734195929658  10.006734195929642  10.006734195929646  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929637  10.006734195929647  10.00673419593143  10.006734196219478  10.006734238513287  10.006739765838516  10.007359618914922  10.063531288654838  13.733431127503598  10.002521883110052  10.0  13.380525567194503  10.0  13.380525567194503  75.0  10.006122463955036  85.0  10.0  -1.1833333333332234  0.0  4.851988514389582e-05  8.176541650842713e-05  3.8250645723799234e-05  1.2057911970907578  0.8470130054339019  -10.037104114391736  0.0  -10.037104114391736  1  1  1.0  0  0.0  -0.06864165496538377  0.0  -0.5078499550412556  10  10.000004741969386  10.000004741969374  10.000004741969375  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969377  10.000004741969459  10.000004741982174  10.000004743848889  10.000004987823813  10.000032359507337  10.002521883110052   
