 original 
 index ; "time stamp" ; "time in h" ; "min production W" ; "max production W"
76  2019-10-20 12:48:16.147657    665.833  -67435914.575  -65905506.293
77  2019-10-20 12:58:16.147657    666.000  -67858650.939  -66097506.293
78  2019-10-20 13:08:16.147657    666.167  -67507213.466  -65945278.834
79  2019-10-20 13:18:16.147657    666.333  -66951775.992  -65453278.834
80  2019-10-20 13:28:16.147657    666.500  -66192338.519  -64757278.834
81  2019-10-20 13:38:16.147657    666.667  -65168901.045  -63797278.834
82  2019-10-20 13:48:16.147657    666.833  -64109463.572  -62801278.834
83  2019-10-20 13:58:16.147657    667.000  -63014026.099  -61769278.834
84  2019-10-20 14:08:16.147657    667.167  -61937327.077  -60728630.318
85  2019-10-20 14:18:16.147657    667.333  -60884628.056  -59720630.318
86  2019-10-20 14:28:16.147657    667.500  -59855929.034  -58736630.318
87  2019-10-20 14:38:16.147657    667.667  -58875230.012  -57800630.318
88  2019-10-20 14:48:16.147657    667.833  -57930530.991  -56900630.318
89  2019-10-20 14:58:16.147657    668.000  -57021831.969  -56036630.318
90  2019-10-20 15:08:16.147657    668.167  -56210168.181  -55233075.595
91  2019-10-20 15:18:16.147657    668.333  -55458504.393  -54501075.595
92  2019-10-20 15:28:16.147657    668.500  -54766840.605  -53829075.595
93  2019-10-20 15:38:16.147657    668.667  -54195176.816  -53277075.595
94  2019-10-20 15:48:16.147657    668.833  -53719513.028  -52821075.595
95  2019-10-20 15:58:16.147657    669.000  -53339849.240  -52461075.595
96  2019-10-20 16:08:16.147657    669.167  -53074777.977  -52328802.121
97  2019-10-20 16:18:16.147657    669.333  -52941706.715  -52292802.121
98  2019-10-20 16:28:16.147657    669.500  -52940635.452  -52388802.121
99  2019-10-20 16:38:16.147657    669.667  -53155564.189  -52700802.121
100  2019-10-20 16:48:16.147657    669.833  -53490492.926  -53132802.121
101  2019-10-20 16:58:16.147657    670.000  -53945421.663  -53684802.121
102  2019-10-20 17:08:16.147657    670.167  -54736408.871  -54432467.443
103  2019-10-20 17:18:16.147657    670.333  -55623396.079  -55320467.443
104  2019-10-20 17:28:16.147657    670.500  -56606383.286  -56304467.443
105  2019-10-20 17:38:16.147657    670.667  -57829370.494  -57528467.443
106  2019-10-20 17:48:16.147657    670.833  -59136357.701  -58836467.443
107  2019-10-20 17:58:16.147657    671.000  -60527344.909  -60228467.443
108  2019-10-20 18:08:16.147657    671.167  -62168791.964  -61715332.128
109  2019-10-20 18:18:16.147657    671.333  -63846239.019  -63287332.128
110  2019-10-20 18:28:16.147657    671.500  -65559686.074  -64895332.128
111  2019-10-20 18:38:16.147657    671.667  -67177133.130  -66407332.128
112  2019-10-20 18:48:16.147657    671.833  -68710580.185  -67835332.128
113  2019-10-20 18:58:16.147657    672.000  -70160027.240  -69179332.128
114  2019-10-20 19:08:16.147657    672.167  -71323685.143  -70164157.891
115  2019-10-20 19:18:16.147657    672.333  -72283343.046  -70968157.891
116  2019-10-20 19:28:16.147657    672.500  -73039000.948  -71568157.891
117  2019-10-20 19:38:16.147657    672.667  -73290658.851  -71664157.891
118  2019-10-20 19:48:16.147657    672.833  -73242316.754  -71460157.891
119  2019-10-20 19:58:16.147657    673.000  -72893974.657  -70956157.891
120  2019-10-20 20:08:16.147657    673.167  -71459161.947  -69971452.020
121  2019-10-20 20:18:16.147657    673.333  -69748349.238  -68519452.020
122  2019-10-20 20:28:16.147657    673.500  -67761536.528  -66791452.020
123  2019-10-20 20:38:16.147657    673.667  -65438723.819  -64727452.020
124  2019-10-20 20:48:16.147657    673.833  -63031911.110  -62579452.020
125  2019-10-20 20:58:16.147657    674.000  -60541098.400  -60347452.020
126  2019-10-20 21:08:16.147657    674.167  -58285523.703  -57971803.706
127  2019-10-20 21:18:16.147657    674.333  -56149949.006  -55835803.706
