 original 
index  "time stamp"  "time stamp"  "time in h"  "min production W"  "max production W" "pred_el_1"  "rod_el_1"  "chp_el_1"  "chp_el_2"  "pred_el_2"
75  2019-10-22 06:41:21.720241    665.667  -55635451.321  -54344978.627
76  2019-10-22 06:51:21.720241    665.833  -56667997.630  -55136978.627
77  2019-10-22 07:01:21.720241    666.000  -57388543.939  -55616978.627
78  2019-10-22 07:11:21.720241    666.167  -56943716.515  -55372074.196
79  2019-10-22 07:21:21.720241    666.333  -56174889.090  -54664074.196
80  2019-10-22 07:31:21.720241    666.500  -55082061.666  -53632074.196
81  2019-10-22 07:41:21.720241    666.667  -53653234.242  -52264074.196
82  2019-10-22 07:51:21.720241    666.833  -52200406.817  -50872074.196
83  2019-10-22 08:01:21.720241    667.000  -50723579.393  -49456074.196
84  2019-10-22 08:11:21.720241    667.167  -49492197.870  -48277560.703
85  2019-10-22 08:21:21.720241    667.333  -48368816.346  -47209560.703
86  2019-10-22 08:31:21.720241    667.500  -47353434.823  -46249560.703
87  2019-10-22 08:41:21.720241    667.667  -46434053.300  -45385560.703
88  2019-10-22 08:51:21.720241    667.833  -45550671.776  -44557560.703
89  2019-10-22 09:01:21.720241    668.000  -44703290.253  -43765560.703
90  2019-10-22 09:11:21.720241    668.167  -43863535.095  -42934963.919
91  2019-10-22 09:21:21.720241    668.333  -43035779.936  -42130963.919
92  2019-10-22 09:31:21.720241    668.500  -42220024.778  -41338963.919
93  2019-10-22 09:41:21.720241    668.667  -41452269.620  -40594963.919
94  2019-10-22 09:51:21.720241    668.833  -40732514.461  -39898963.919
95  2019-10-22 10:01:21.720241    669.000  -40060759.303  -39250963.919
96  2019-10-22 10:11:21.720241    669.167  -39459770.378  -38780764.119
97  2019-10-22 10:21:21.720241    669.333  -38966781.452  -38384764.119
98  2019-10-22 10:31:21.720241    669.500  -38581792.527  -38096764.119
99  2019-10-22 10:41:21.720241    669.667  -38436803.602  -38048764.119
100  2019-10-22 10:51:21.720241    669.833  -38435814.677  -38144764.119
101  2019-10-22 11:01:21.720241    670.000  -38578825.751  -38384764.119
102  2019-10-22 11:11:21.720241    670.167  -39203725.503  -38963584.730
103  2019-10-22 11:21:21.720241    670.333  -39996625.254  -39755584.730
104  2019-10-22 11:31:21.720241    670.500  -40957525.006  -40715584.730
105  2019-10-22 11:41:21.720241    670.667  -42206424.757  -41963584.730
106  2019-10-22 11:51:21.720241    670.833  -43611324.509  -43367584.730
107  2019-10-22 12:01:21.720241    671.000  -45172224.260  -44927584.730
108  2019-10-22 12:11:21.720241    671.167  -47089583.456  -46708911.140
109  2019-10-22 12:21:21.720241    671.333  -49078942.652  -48604911.140
110  2019-10-22 12:31:21.720241    671.500  -51140301.848  -50572911.140
111  2019-10-22 12:41:21.720241    671.667  -53273661.044  -52612911.140
112  2019-10-22 12:51:21.720241    671.833  -55371020.240  -54616911.140
113  2019-10-22 13:01:21.720241    672.000  -57432379.436  -56584911.140
114  2019-10-22 13:11:21.720241    672.167  -59387089.345  -58391672.350
115  2019-10-22 13:21:21.720241    672.333  -61173799.254  -60047672.350
116  2019-10-22 13:31:21.720241    672.500  -62792509.163  -61535672.350
117  2019-10-22 13:41:21.720241    672.667  -63907219.072  -62519672.350
118  2019-10-22 13:51:21.720241    672.833  -64685928.980  -63167672.350
119  2019-10-22 14:01:21.720241    673.000  -65128638.889  -63479672.350
120  2019-10-22 14:11:21.720241    673.167  -64425262.387  -63163096.847
121  2019-10-22 14:21:21.720241    673.333  -63481885.886  -62443096.847
122  2019-10-22 14:31:21.720241    673.500  -62298509.384  -61483096.847
123  2019-10-22 14:41:21.720241    673.667  -60923132.882  -60331096.847
124  2019-10-22 14:51:21.720241    673.833  -59619756.380  -59251096.847
125  2019-10-22 15:01:21.720241    674.000  -58388379.879  -58243096.847
126  2019-10-22 15:11:21.720241    674.167  -57763862.363  -57516238.853
127  2019-10-22 15:21:21.720241    674.333  -57247344.848  -57000238.853
128  2019-10-22 15:31:21.720241    674.500  -56838827.333  -56592238.853
129  2019-10-22 15:41:21.720241    674.667  -56406309.817  -56160238.853
130  2019-10-22 15:51:21.720241    674.833  -55817792.302  -55572238.853
131  2019-10-22 16:01:21.720241    675.000  -55073274.787  -54828238.853
132  2019-10-22 16:11:21.720241    675.167  -53853311.661  -53602136.827
